source_paper,source_id,source_text,group_id,group_label
FOCAL,openness.8,Historical data in lobbyist register is archived and published; downloadable,g_127,"Historical lobbyist register data is archived, published, downloadable"
FOCAL,openness.9,Changes or updates documented with a flagging system,g_128,Changes/updates to lobbying records are flagged with a documentation system
FOCAL,descriptors.1,"Full names of lobbyists/organisations, (not abbreviations or ambiguous names)",g_165,Full names (not abbreviations) of lobbyists / organisations are disclosed
FOCAL,descriptors.2,"Contact details provided (eg, Address, telephone and/or website)",g_166,"Contact details (address, telephone, website) of lobbyists/orgs are disclosed"
FOCAL,descriptors.3,"Legal form (eg, public, private, not-for-profit, NGO, government)",g_167,"Legal form of organisation (public, private, not-for-profit, NGO, government) is disclosed"
FOCAL,descriptors.4,Company registration number,g_168,Company registration number is disclosed
FOCAL,descriptors.5,"Sector (eg, transport, energy), sub sector",g_169,Sector / sub-sector of organisation is disclosed
FOCAL,descriptors.6,"Type of lobbyist contract (eg, salaried staff, contracted)",g_170,Type of lobbyist contract (salaried staff vs contracted) is disclosed
FOCAL,revolving_door.1,"List of all prior public offices that lobbyists have held, dates when left office",g_106,"List of prior public offices held by lobbyists, with dates left office"
FOCAL,revolving_door.2,"Database of public officials who are subject to a ban on lobbying (eg, cooling off period)",g_105,Revolving-door cooling-off period before legislators can become lobbyists
FOCAL,relationships.1,Client list (for all consultant lobbyists and firms),g_074,Lobbyist must list names of all principals represented
FOCAL,relationships.2,Names of all sponsors or members (for associations and representative groups),g_171,Names of all sponsors or members are disclosed (for associations / representative groups)
FOCAL,relationships.3,"List of board seats held (eg, in associations, companies)",g_172,Board seats held by lobbyists or orgs are disclosed
FOCAL,relationships.4,"Direct business associations with public officials, candidates or members of their households",g_057,Direct business associations between lobbyists and public officials/candidates/their households are disclosed
FOCAL,financials.1,Total lobbying income (for consultant lobbyists/lobby firms),g_173,Total lobbying income for consultant lobbyists / lobby firms is disclosed
FOCAL,financials.2,Lobbying income per client,g_174,Lobbying income broken down per client is disclosed
FOCAL,financials.3,"Income sources (eg, including government agencies, grant-making foundations, companies) and amount received",g_175,Income sources and amounts received are disclosed
FOCAL,financials.4,Number of lobbyists employed/contracted (total and full-time equivalent),g_176,Number of lobbyists employed/contracted (total and FTE) is disclosed
FOCAL,financials.5,Amount of time spent on lobbying,g_177,Amount of time spent on lobbying is disclosed
FOCAL,financials.6,Total lobbying expenditure (both in-house and consulting),g_178,Total lobbying expenditure across in-house and consulting is disclosed
FOCAL,financials.7,Compensated/uncompensated lobbying activities,g_179,Compensated vs uncompensated lobbying activities are distinguished in disclosure
FOCAL,financials.8,Expenditure per issue,g_180,Lobbying expenditure broken down per issue is disclosed
FOCAL,financials.9,"Expenditure on membership/sponsorship of organisations that lobby (eg, trade associations)",g_181,"Expenditure on membership/sponsorship of lobbying organisations (e.g., trade associations) is disclosed"
FOCAL,financials.10,"Expenditures benefitting public officials or employees including financial/non-financial gifts and support, employer/principal on whose behalf expenses were made",g_066,Expenditures benefiting public officials/employees (incl. gifts) are disclosed
FOCAL,financials.11,"Campaign/political contributions, including in-kind",g_182,Campaign / political contributions including in-kind are disclosed
FOCAL,contact_log.1,Organisation/interest(s) represented (beneficiary),g_183,Organisation / interest represented (beneficiary) is recorded for each contact
FOCAL,contact_log.2,Names of persons contacted and their position/role,g_184,Names and roles of public officials contacted are recorded for each meeting
FOCAL,contact_log.3,Institution/department contacted,g_185,Institution / department contacted is recorded for each meeting
FOCAL,contact_log.4,"If a meeting, names of all attendees",g_186,Names of all attendees are recorded for each meeting
FOCAL,contact_log.5,Date,g_187,Date is recorded for each lobbying contact
FOCAL,contact_log.6,"Form (eg, in person meeting, video conference, phone call)",g_188,"Form of contact (in-person, video, phone) is recorded for each contact"
FOCAL,contact_log.7,Location,g_189,Location is recorded for each lobbying contact
FOCAL,contact_log.8,"Any materials that were shared, excluding commercially sensitive materials (before, during and after the meeting)",g_190,Materials shared (excluding commercially sensitive) are recorded for each meeting
FOCAL,contact_log.9,Topics/issues discussed,g_063,Subject of lobbying / general issues are disclosed
FOCAL,contact_log.10,"Outcomes sought (eg, legislation/policies supported/opposed)",g_065,Position taken (legislation supported or opposed) is disclosed
FOCAL,contact_log.11,"Targeted areas of public policy or legislation, including a list of official legislative references/bill numbers/measures etc",g_064,Specific bill number / legislation ID is disclosed for each lobbying issue
HiredGuns,Q1,"In addition to legislative lobbyists, does the deﬁnition recognize executive branch lobbyists?",g_002,Executive- / administrative-agency lobbying triggers lobbyist status
HiredGuns,Q2,"How much does an individual have to make/spend to qualify as a lobbyist or to prompt registration as a lobbyist, according to the deﬁnition?",g_008,Dollar threshold amount required to register as a lobbyist
HiredGuns,Q3,Is a lobbyist required to ﬁle a registration form?,g_015,Lobbyists are required to register
HiredGuns,Q4,How many days can lobbying take place before registration is required?,g_043,Maximum lobbying activity allowed before registration is required
HiredGuns,Q5,Is subject matter or bill number to be addressed by a lobbyist required on registration forms?,g_037,Subject matter or bill number required on the lobbyist registration form
HiredGuns,Q6,How often is registration by a lobbyist required?,g_038,Lobbyist registration renewal frequency
HiredGuns,Q7,Within how many days must a lobbyist notify the oversight agency of changes in registration?,g_039,Time window to notify oversight agency of changes to registration information
HiredGuns,Q8,Is a lobbyist required to submit a photograph with registration?,g_040,Photograph required with lobbyist registration
HiredGuns,Q9,Is a lobbyist required to identify by name each employer on the registration form?,g_041,Lobbyist must identify each employer/principal on the registration form
HiredGuns,Q10,"Is a lobbyist required to include on the registration form any additional information about the type of lobbying work he or she does (i.e., compensated or non-compensated/contract or salaried)?",g_042,"Lobbyist must report type of lobbying work (compensated vs non-compensated, contract vs salaried) on registration"
HiredGuns,Q11,Is a lobbyist required to ﬁle a spending report?,g_044,Lobbyists are required to file periodic spending/expenditure reports
HiredGuns,Q12,How often during each two-year cycle is a lobbyist required to report spending?,g_045,Frequency of lobbyist spending reports
HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,g_046,Lobbyist reports compensation / salary received
HiredGuns,Q14,"Are summaries (totals) of spending classiﬁed by category types (i.e., gifts, entertainment, postage, etc.)?",g_048,"Lobbyist spending reported in summary categories (gifts, entertainment, postage, etc.)"
HiredGuns,Q15,What spending must be itemized?,g_050,Itemization required for lobbyist spending above a per-item threshold
HiredGuns,Q16,Is the lobbyist employer/principal on whose behalf the itemized expenditure was made required to be identiﬁed?,g_051,Itemized expenditures identify the lobbyist employer/principal on whose behalf they were made
HiredGuns,Q17,Is the recipient of the itemized expenditure required to be identiﬁed?,g_052,Itemized expenditures identify the recipient
HiredGuns,Q18,Is the date of the itemized expenditure required to be reported?,g_053,Itemized expenditures identify the date
HiredGuns,Q19,Is a description of the itemized expenditure required to be reported?,g_054,Itemized expenditures include a description
HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,g_055,Subject matter or bill number required on lobbyist spending reports
HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,g_056,Spending on household members of public officials is reported
HiredGuns,Q22,"Is a lobbyist required to disclose direct business associations with public ofﬁcials, candidates or members of their households?",g_057,Direct business associations between lobbyists and public officials/candidates/their households are disclosed
HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,g_058,Statutory provision governing lobbyist gift giving and gift reporting
HiredGuns,Q25,Is a lobbyist who has done no spending during a ﬁling period required to make a report of no activity?,g_059,Lobbyist with no activity in a filing period must still file a no-activity report
HiredGuns,Q26,Is an employer or principal of a lobbyist required to ﬁle a spending report?,g_060,Principals / employers of lobbyists are required to file spending reports
HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,g_061,Compensation/salary is reported on principal/employer spending reports
HiredGuns,Q28,Does the oversight agency provide lobbyists/employers with online registration?,g_107,Online registration is provided by the oversight agency
HiredGuns,Q29,Does the oversight agency provide lobbyists/employers with online spending reporting?,g_108,Online spending reporting is provided by the oversight agency
HiredGuns,Q30,Does the oversight agency provide training about how to ﬁle registrations/spending reports electronically?,g_109,Oversight agency provides training on electronic filing
HiredGuns,Q31,Location/format of registrations or active lobbyist directory,g_110,Location and format where registrations / lobbyist directory is publicly available
HiredGuns,Q32,Location/format of spending reports,g_111,Location and format where spending reports are publicly available
HiredGuns,Q33,Cost of copies,g_112,Cost of obtaining copies of lobbying records
HiredGuns,Q34,Are sample registration forms/spending reports available the Web?,g_113,Sample registration / spending forms are available on the web
HiredGuns,Q35,Does the state agency provide an overall lobbying spending total by year?,g_114,Oversight agency publishes overall lobbying spending total by year
HiredGuns,Q36,Does the state agency provide an overall lobbying spending total by spending-report deadlines?,g_115,Oversight agency publishes overall lobbying spending total by report-deadline period
HiredGuns,Q37,Does the state agency provide an overall lobbying spending total by industries lobbyists represent?,g_116,Oversight agency publishes overall lobbying spending total by industry
HiredGuns,Q38,How often are lobby lists updated?,g_117,Frequency with which lobby lists are updated for the public
HiredGuns,Q39,Does the state have statutory auditing authority?,g_150,Oversight agency has statutory auditing authority
HiredGuns,Q40,Does the state agency conduct mandatory reviews or audits?,g_151,Oversight agency conducts mandatory reviews/audits of lobbying reports
HiredGuns,Q41,Is there a statutory penalty for late ﬁling of lobby registration form?,g_152,Statutory penalty for late filing of lobbyist registration form
HiredGuns,Q42,Is there a statutory penalty for late ﬁling of a lobby spending report?,g_153,Statutory penalty for late filing of lobbyist spending report
HiredGuns,Q43,When was a penalty for late ﬁling of a lobby spending report last levied?,g_154,Most recent levy of penalty for late filing of lobbyist spending report
HiredGuns,Q44,Is there a statutory penalty for incomplete ﬁling of a lobby registration form?,g_155,Statutory penalty for incomplete filing of lobbyist registration form
HiredGuns,Q45,Is there a statutory penalty for incomplete ﬁling of a lobby spending report?,g_156,Statutory penalty for incomplete filing of lobbyist spending report
HiredGuns,Q46,When was a penalty for incomplete ﬁling of a lobby spending report last levied?,g_157,Most recent levy of penalty for incomplete filing of lobbyist spending report
HiredGuns,Q47,Does the state publish a list of delinquent ﬁlers either on the Web or in a printed document?,g_158,State publishes a list of delinquent filers
HiredGuns,Q48,"Is there a ""cooling off"" period required before legislators can register as lobbyists?",g_105,Revolving-door cooling-off period before legislators can become lobbyists
Newmark2005,def_legislative_lobbying,legislative lobbying,g_001,Legislative-branch lobbying triggers lobbyist status
Newmark2005,def_administrative_agency_lobbying,administrative agency lobbying,g_002,Executive- / administrative-agency lobbying triggers lobbyist status
Newmark2005,def_elected_officials_as_lobbyists,elected officials as lobbyists,g_003,Elected officials are defined as lobbyists when they engage in lobbying
Newmark2005,def_public_employees_as_lobbyists,public employees as lobbyists,g_004,Public employees are defined as lobbyists when they engage in lobbying
Newmark2005,def_compensation_standard,compensation standard,g_005,Compensation threshold defines who is a lobbyist
Newmark2005,def_expenditure_standard,expenditure standard,g_006,Expenditure threshold defines who is a lobbyist
Newmark2005,def_time_standard,time standard,g_007,Time-spent threshold defines who is a lobbyist
Newmark2005,freq_reporting_more_than_annual,frequency of reporting (more frequently than once per year),g_045,Frequency of lobbyist spending reports
Newmark2005,prohib_campaign_contrib_any_time,campaign contributions at any time,g_100,Lobbyists prohibited from making campaign contributions at any time
Newmark2005,prohib_campaign_contrib_during_session,campaign contributions during the legislative session,g_101,Lobbyists prohibited from making campaign contributions during legislative session
Newmark2005,prohib_expenditures_over_threshold,expenditures in excess of a certain dollar amount per year,g_102,Annual cap on lobbyist expenditures above which they are prohibited
Newmark2005,prohib_solicitation_by_officials,solicitation by officials or employees for contributions or gifts,g_103,Solicitation of contributions/gifts by officials or employees is prohibited
Newmark2005,disc_legislative_admin_action_to_influence,legislative/administrative action seeking to influence,g_063,Subject of lobbying / general issues are disclosed
Newmark2005,disc_expenditures_benefiting_officials,expenditures benefiting public officials or employees,g_066,Expenditures benefiting public officials/employees (incl. gifts) are disclosed
Newmark2005,disc_compensation_by_employer,compensation received broken down by employers,g_047,Compensation broken down by employer/client is reported
Newmark2005,disc_total_compensation,total compensation received,g_046,Lobbyist reports compensation / salary received
Newmark2005,disc_categories_of_expenditures,categories of expenditures,g_048,"Lobbyist spending reported in summary categories (gifts, entertainment, postage, etc.)"
Newmark2005,disc_total_expenditures,total expenditures,g_049,Total lobbying expenditures are reported
Newmark2017,def.legislative_lobbying,Legislative lobbying necessitates registering as a lobbyist,g_001,Legislative-branch lobbying triggers lobbyist status
Newmark2017,def.administrative_agency_lobbying,Administrative agency lobbying necessitates registering as a lobbyist,g_002,Executive- / administrative-agency lobbying triggers lobbyist status
Newmark2017,def.elective_officials_as_lobbyists,Elective officials are defined as lobbyists if engaged in lobbying-related behaviors,g_003,Elected officials are defined as lobbyists when they engage in lobbying
Newmark2017,def.public_employees_as_lobbyists,Public employees are defined as lobbyists if engaged in lobbying-related behaviors,g_004,Public employees are defined as lobbyists when they engage in lobbying
Newmark2017,def.compensation_standard,Compensation standard for lobbyist status (state defines persons as lobbyists if they receive a certain amount of money in exchange for lobbying),g_005,Compensation threshold defines who is a lobbyist
Newmark2017,def.expenditure_standard,Expenditure standard for lobbyist status (state defines persons as lobbyists if they spend a certain amount of money in lobbying),g_006,Expenditure threshold defines who is a lobbyist
Newmark2017,def.time_standard,Time standard for lobbyist status (state defines persons as lobbyists if they devote a certain amount of time in lobbying),g_007,Time-spent threshold defines who is a lobbyist
Newmark2017,prohib.contributions_anytime,Lobbyists prohibited from making campaign contributions at any time,g_100,Lobbyists prohibited from making campaign contributions at any time
Newmark2017,prohib.contributions_during_session,Lobbyists prohibited from making campaign contributions during legislative sessions,g_101,Lobbyists prohibited from making campaign contributions during legislative session
Newmark2017,prohib.solicitation_by_officials,Solicitation by officials or employees for contributions or gifts is prohibited,g_103,Solicitation of contributions/gifts by officials or employees is prohibited
Newmark2017,prohib.contingent_compensation,Contingent compensation is prohibited (lobbyists receiving pay only on achieving a lobbying-related objective),g_104,Contingent / success-based lobbying compensation is prohibited
Newmark2017,prohib.revolving_door,Revolving door restrictions (lawmakers prohibited from becoming lobbyists without a waiting period),g_105,Revolving-door cooling-off period before legislators can become lobbyists
Newmark2017,disclosure.influence_legislation_or_admin,Disclosure required: seeking to influence legislation or administrative action,g_063,Subject of lobbying / general issues are disclosed
Newmark2017,disclosure.expenditures_benefiting_officials,Disclosure required: expenditures benefiting public officials or employees,g_066,Expenditures benefiting public officials/employees (incl. gifts) are disclosed
Newmark2017,disclosure.compensation_by_employer,Disclosure required: compensation received broken down by employer,g_047,Compensation broken down by employer/client is reported
Newmark2017,disclosure.total_compensation,Disclosure required: total compensation received,g_046,Lobbyist reports compensation / salary received
Newmark2017,disclosure.categories_of_expenditures,Disclosure required: categories of expenditures,g_048,"Lobbyist spending reported in summary categories (gifts, entertainment, postage, etc.)"
Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,g_049,Total lobbying expenditures are reported
Newmark2017,disclosure.contributions_from_others,Disclosure required: contributions received from others for lobbying purposes,g_067,Contributions received from others for lobbying purposes are disclosed
OpenSecrets,lobbyist_client_disclosure,"Who is lobbying and who is paying for it (lobbyist and client identification, with separate registrations preferred)",g_074,Lobbyist must list names of all principals represented
OpenSecrets,lobbyist_compensation_disclosure,How much are lobbyists getting paid (compensation paid to lobbyists by clients),g_046,Lobbyist reports compensation / salary received
OpenSecrets,timely_disclosure,Is there timely disclosure (frequency/timing of lobbying activity reports),g_118,Lobbying activity reports are disclosed close to real time
OpenSecrets,public_availability_total,"How easily can the public access disclosed information (composite of three sub-facets, total 5 points)",g_134,Composite public-access score for disclosed lobbying information
OpenSecrets,public_avail_search,User-friendly search feature on state lobbying disclosure website,g_124,Lobbying data is searchable with simultaneous multi-criteria sorting
OpenSecrets,public_avail_downloads,Availability of downloadable data from the state lobbying disclosure website,g_123,Lobbying data is downloadable as files / database
OpenSecrets,public_avail_lists,Easily accessible lists of registered lobbyists and clients,g_133,Easily accessible lists of registered lobbyists and clients
Opheim,def.legislative_lobbying,legislative lobbying as a criterion for definition,g_001,Legislative-branch lobbying triggers lobbyist status
Opheim,def.administrative_lobbying,administrative lobbying as a criterion for definition,g_002,Executive- / administrative-agency lobbying triggers lobbyist status
Opheim,def.elective_officials,elective officials designated as lobbyists,g_003,Elected officials are defined as lobbyists when they engage in lobbying
Opheim,def.public_employees,public employees designated as lobbyists,g_004,Public employees are defined as lobbyists when they engage in lobbying
Opheim,def.compensation_standard,specific compensation standard to delineate lobbying activity,g_005,Compensation threshold defines who is a lobbyist
Opheim,def.expenditure_standard,specific expenditure standard to delineate lobbying activity,g_006,Expenditure threshold defines who is a lobbyist
Opheim,def.time_standard,specific time standard to delineate lobbying activity,g_007,Time-spent threshold defines who is a lobbyist
Opheim,disclosure.frequency,Frequency of reporting required of lobbyists,g_045,Frequency of lobbyist spending reports
Opheim,disclosure.total_spending,lobbyist's total spending,g_049,Total lobbying expenditures are reported
Opheim,disclosure.spending_by_category,spending by category,g_048,"Lobbyist spending reported in summary categories (gifts, entertainment, postage, etc.)"
Opheim,disclosure.expenditures_benefitting_public_employees,expenditures benefitting public employees including gifts,g_066,Expenditures benefiting public officials/employees (incl. gifts) are disclosed
Opheim,disclosure.legislation_supported_or_opposed,legislation approved or opposed by the lobbyist,g_065,Position taken (legislation supported or opposed) is disclosed
Opheim,disclosure.sources_of_income,sources of income,g_047,Compensation broken down by employer/client is reported
Opheim,disclosure.total_income,total income,g_046,Lobbyist reports compensation / salary received
Opheim,disclosure.other_influence_peddling_or_conflict_of_interest,other activities that might constitute influence peddling or conflict of interest,g_068,Other influence-peddling or conflict-of-interest activities are disclosed
Opheim,enforce.thoroughness_of_reviews,thoroughness of reviews of lobby reports by oversight agency,g_151,Oversight agency conducts mandatory reviews/audits of lobbying reports
Opheim,enforce.subpoena_witnesses,whether the agency may subpoena witnesses,g_159,Oversight agency may subpoena witnesses
Opheim,enforce.subpoena_records,subpoena records,g_160,Oversight agency may subpoena records
Opheim,enforce.conduct_administrative_hearings,conduct administrative hearings,g_161,Oversight agency may conduct administrative hearings
Opheim,enforce.impose_administrative_fines,impose administrative fines,g_162,Oversight agency may impose administrative fines
Opheim,enforce.impose_administrative_penalties,impose administrative penalties,g_163,Oversight agency may impose administrative penalties
Opheim,enforce.file_independent_court_actions,file independent court actions,g_164,Oversight agency may file independent court actions
Sunlight,lobbyist_activity,Lobbyist Activity,g_191,Lobbyist activity disclosure (general)
Sunlight,expenditure_transparency,Expenditure Transparency,g_192,Expenditure transparency (general)
Sunlight,expenditure_reporting_thresholds,Expenditure Reporting Thresholds,g_193,Expenditure reporting thresholds
Sunlight,document_accessibility,Document Accessibility,g_194,Document accessibility (general)
Sunlight,lobbyist_compensation,Lobbyist Compensation,g_046,Lobbyist reports compensation / salary received
pri_2010,accessibility.Q1,"At least some lobbying data available (in any format) either by request (email, telephone, fax, etc.) or anonymously (web-based).",g_129,Some lobbying data is available (by request or web) in any format
pri_2010,accessibility.Q2,The state has a dedicated website for lobbying information.,g_130,State has a dedicated website for lobbying information
pri_2010,accessibility.Q3,How easily a state's lobbying website can be found.,g_131,State lobbying website is easy to find
pri_2010,accessibility.Q4,At least some current lobbying data/information available on the website for the most recent year.,g_132,Current-year lobbying data is available on the state website
pri_2010,accessibility.Q5,"Historical lobbying information is available, downloadable, or at least viewable on the state's website.",g_127,"Historical lobbyist register data is archived, published, downloadable"
pri_2010,accessibility.Q6,"How easily users can download lobbying data and information and analyze it, and specifically, whether users are able to download information in an electronic format that is immediately useable for analysis, such as Excel or SPSS.",g_123,Lobbying data is downloadable as files / database
pri_2010,accessibility.Q7a,Can users specify data searches on the website by Principal (city; authority hiring; employer; corporation; etc.).,g_135,Users can search/filter lobbying data by principal (employer/client name)
pri_2010,accessibility.Q7b,Can users specify data searches on the website by Principal's location (specific address; city).,g_136,Users can search/filter lobbying data by principal's location (address/city)
pri_2010,accessibility.Q7c,Can users specify data searches on the website by Lobbyist name.,g_137,Users can search/filter lobbying data by lobbyist name
pri_2010,accessibility.Q7d,Can users specify data searches on the website by Lobbyist location (specific address; city).,g_138,Users can search/filter lobbying data by lobbyist location (address/city)
pri_2010,accessibility.Q7e,Can users specify data searches on the website by Specific date.,g_139,Users can search/filter lobbying data by specific date
pri_2010,accessibility.Q7f,Can users specify data searches on the website by Specific time period (normally quarter but it depends on how often the law requires data to be disclosed).,g_140,Users can search/filter lobbying data by reporting period (quarter etc.)
pri_2010,accessibility.Q7g,Can users specify data searches on the website by Total expenditures.,g_141,Users can search/filter lobbying data by total expenditures
pri_2010,accessibility.Q7h,Can users specify data searches on the website by Compensation spending (portion of total expenditures for which the lobbyist is paid back).,g_142,Users can search/filter lobbying data by compensation spending
pri_2010,accessibility.Q7i,Can users specify data searches on the website by Miscellaneous expenses (non-compensation).,g_143,Users can search/filter lobbying data by miscellaneous (non-compensation) expenses
pri_2010,accessibility.Q7j,Can users specify data searches on the website by Sources of funding (emphasis on public/taxpayer-funded).,g_144,Users can search/filter lobbying data by sources of funding (incl. taxpayer-funded)
pri_2010,accessibility.Q7k,Can users specify data searches on the website by Subject of lobbying (or item of legislation).,g_145,Users can search/filter lobbying data by subject of lobbying / legislation
pri_2010,accessibility.Q7l,Can users specify data searches on the website by Designated entities assigned to lobbyist (group/congressman the lobbyist is working for).,g_146,Users can search/filter lobbying data by designated entity (group/legislator served)
pri_2010,accessibility.Q7m,Can users specify data searches on the website by Legal status of the principal (government; non-profit; for-profit; etc.).,g_147,Users can search/filter lobbying data by legal status of principal (gov/non-profit/for-profit)
pri_2010,accessibility.Q7n,Can users specify data searches on the website by Sector (transport; energy; banking; education; social services; etc.).,g_148,Users can search/filter lobbying data by sector
pri_2010,accessibility.Q7o,Can users specify data searches on the website by Sub-sector (K–12; secondary; vocational; etc.).,g_149,Users can search/filter lobbying data by sub-sector
pri_2010,accessibility.Q8,Users can simultaneously sort lobbying data by multiple criteria.,g_124,Lobbying data is searchable with simultaneous multi-criteria sorting
pri_2010,disclosure.A1,Lobbyists.,g_015,Lobbyists are required to register
pri_2010,disclosure.A2,Volunteer lobbyists.,g_013,Volunteer lobbyists are required to register
pri_2010,disclosure.A3,Principals who employ a lobbyist.,g_016,Principals/employers of lobbyists are required to register
pri_2010,disclosure.A4,Lobbying firms.,g_014,Lobbying firms are required to register
pri_2010,disclosure.A5,Governor's office.,g_017,Governor's office is required to register as a lobbying entity
pri_2010,disclosure.A6,Executive branch agencies.,g_018,Executive-branch agencies are required to register as lobbying entities
pri_2010,disclosure.A7,Legislative branch.,g_019,Legislative-branch entities are required to register as lobbying entities
pri_2010,disclosure.A8,Independent agencies.,g_020,Independent agencies are required to register as lobbying entities
pri_2010,disclosure.A9,Local governments.,g_021,Local governments are required to register as lobbying entities
pri_2010,disclosure.A10,Government agencies who lobby other agencies.,g_022,Government agencies that lobby other agencies are required to register
pri_2010,disclosure.A11,"Public entities, other than government agencies.",g_023,Public entities other than government agencies are required to register
pri_2010,disclosure.B1,Is there an exemption for government agencies and/or public officials acting within their official capacity?,g_024,Government / official-capacity exemption from lobbying disclosure
pri_2010,disclosure.B2,Are government agencies relieved and/or exempted (partially) from the regulations imposed on non-government organizations and individuals?,g_025,Government agencies are partially relieved/exempted from lobbying regulations
pri_2010,disclosure.B3,Are government agencies subject to the same disclosure requirements as lobbyists?,g_026,Government agencies are subject to the same disclosure requirements as lobbyists
pri_2010,disclosure.B4,Are government agencies subject to the same disclosure requirements as principals?,g_027,Government agencies are subject to the same disclosure requirements as principals
pri_2010,disclosure.C0,"Does the law include a definition of ""public entity""?",g_028,"Statute defines the term ""public entity"""
pri_2010,disclosure.C1,Definition relies on Ownership.,g_029,Definition of public entity relies on ownership
pri_2010,disclosure.C2,Definition relies on Structure or composition of revenue.,g_030,Definition of public entity relies on revenue structure / composition
pri_2010,disclosure.C3,Definition relies on Public charter or special government protection.,g_031,Definition of public entity relies on public charter / special government protection
pri_2010,disclosure.D0,Does the law include a materiality test (ability to exempt) for coverage in disclosure regulations?,g_032,Statutory materiality test allows exemption from disclosure
pri_2010,disclosure.D1_present,Financial threshold exists: if expenses are less than some dollar threshold the entity is exempted from filing disclosure.,g_033,Financial threshold exempts entities below dollar amount from disclosure
pri_2010,disclosure.D1_value,Dollar threshold value (USD) for financial-threshold exemption.,g_034,Dollar value of the financial-threshold exemption
pri_2010,disclosure.D2_present,Time threshold exists: if amount of time devoted to lobbying is less than a threshold percentage of an individual's compensated time the individual or entity is exempted from filing disclosure.,g_035,Time-percentage threshold exempts entities below percentage from disclosure
pri_2010,disclosure.D2_value,Percentage threshold value for time-threshold exemption.,g_036,Percentage value of the time-threshold exemption
pri_2010,disclosure.E1a,Are principals required to disclose?,g_060,Principals / employers of lobbyists are required to file spending reports
pri_2010,disclosure.E1b,Are principals required to disclose their address and phone number?,g_069,Principal address and phone number are disclosed
pri_2010,disclosure.E1c,Are principals required to disclose the names of all the lobbyists representing them?,g_070,Principal must list names of all lobbyists representing them
pri_2010,disclosure.E1d,Are principals required to disclose the address and phone number of contracted lobbyists?,g_071,Principal must disclose address and phone number of contracted lobbyists
pri_2010,disclosure.E1e,Are principals required to disclose the nature of the business (public or private)?,g_072,Principal must disclose nature of business (public or private)
pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,g_077,Direct lobbying costs (compensation) reported on principal disclosures
pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,g_078,Indirect lobbying costs (non-compensation) reported on principal disclosures
pri_2010,disclosure.E1f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",g_079,"Other costs (gifts, entertainment, transportation, lodging) reported on principal disclosures"
